pid,local_id,parent,mods_genre_ms,Title
harleyspiller:30947,29-3-42,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48290,29-3-42,info:fedora/harleyspiller:MetadataReview10,menus,J J Dynasty
harleyspiller:30874,29-3-43,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48347,29-3-43,info:fedora/harleyspiller:MetadataReview10,menus,Jade Garden Restaurant
harleyspiller:30851,29-3-44,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48391,29-3-44,info:fedora/harleyspiller:MetadataReview10,menus,Jani
harleyspiller:30902,29-3-45,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48310,29-3-45,info:fedora/harleyspiller:MetadataReview10,menus,Jiang's Garden
harleyspiller:31009,29-3-46,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48480,29-3-46,info:fedora/harleyspiller:MetadataReview10,menus,King-Hung Chinese Kitchen
harleyspiller:31057,29-3-47,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48408,29-3-47,info:fedora/harleyspiller:MetadataReview10,menus,King's Chef
harleyspiller:31014,29-3-48,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48426,29-3-48,info:fedora/harleyspiller:MetadataReview10,menus,King's Chef
harleyspiller:30978,29-3-49,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48514,29-3-49,info:fedora/harleyspiller:MetadataReview10,menus,Kirin
harleyspiller:30905,29-3-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48313,29-3-5,info:fedora/harleyspiller:MetadataReview10,menus,Chan's Kitchen
harleyspiller:31051,29-3-50,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48405,29-3-50,info:fedora/harleyspiller:MetadataReview10,menus,Kristal Garden
harleyspiller:31006,29-3-51,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48475,29-3-51,info:fedora/harleyspiller:MetadataReview10,menus,Lin's House
harleyspiller:30896,29-3-52,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48301,29-3-52,info:fedora/harleyspiller:MetadataReview10,menus,Ling Ling
harleyspiller:30842,29-3-53,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48385,29-3-53,info:fedora/harleyspiller:MetadataReview10,menus,Long River
harleyspiller:30868,29-3-54,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48335,29-3-54,info:fedora/harleyspiller:MetadataReview10,menus,Long River
harleyspiller:30937,29-3-55,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48285,29-3-55,info:fedora/harleyspiller:MetadataReview10,menus,Lotus East II
harleyspiller:30957,29-3-56,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48496,29-3-56,info:fedora/harleyspiller:MetadataReview10,menus,Lucky
harleyspiller:31035,29-3-57,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48445,29-3-57,info:fedora/harleyspiller:MetadataReview10,menus,Lucky China
harleyspiller:31069,29-3-58,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48420,29-3-58,info:fedora/harleyspiller:MetadataReview10,menus,Masala Wok & Grill
harleyspiller:30984,29-3-59,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48455,29-3-59,info:fedora/harleyspiller:MetadataReview10,menus,Morgo's Dynasty
harleyspiller:30999,29-3-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48470,29-3-6,info:fedora/harleyspiller:MetadataReview10,menus,Chen's Kitchen
harleyspiller:30987,29-3-60,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48458,29-3-60,info:fedora/harleyspiller:MetadataReview10,menus,New China
harleyspiller:31060,29-3-61,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48411,29-3-61,info:fedora/harleyspiller:MetadataReview10,menus,New Great Wall
harleyspiller:30835,29-3-62,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48375,29-3-62,info:fedora/harleyspiller:MetadataReview10,menus,New Kings Food
harleyspiller:30911,29-3-63,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48319,29-3-63,info:fedora/harleyspiller:MetadataReview10,menus,New Main
harleyspiller:30927,29-3-64,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48273,29-3-64,info:fedora/harleyspiller:MetadataReview10,menus,New Shanghai
harleyspiller:30882,29-3-65,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48352,29-3-65,info:fedora/harleyspiller:MetadataReview10,menus,No. 1
harleyspiller:31017,29-3-66,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48429,29-3-66,info:fedora/harleyspiller:MetadataReview10,menus,No. #1 Kitchen
harleyspiller:30968,29-3-67,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48504,29-3-67,info:fedora/harleyspiller:MetadataReview10,menus,Oriental Kitchen
harleyspiller:31011,29-3-68,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48482,29-3-68,info:fedora/harleyspiller:MetadataReview10,menus,Oriental Palace
harleyspiller:31046,29-3-69,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48397,29-3-69,info:fedora/harleyspiller:MetadataReview10,menus,Oriental Sushi
harleyspiller:31043,29-3-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48423,29-3-7,info:fedora/harleyspiller:MetadataReview10,menus,China Delight
harleyspiller:30975,29-3-70,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48511,29-3-70,info:fedora/harleyspiller:MetadataReview10,menus,Panda
harleyspiller:31024,29-3-71,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48436,29-3-71,info:fedora/harleyspiller:MetadataReview10,menus,Penninsula F.S
harleyspiller:30885,29-3-72,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48355,29-3-72,info:fedora/harleyspiller:MetadataReview10,menus,Po Lee
harleyspiller:30929,29-3-73,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48275,29-3-73,info:fedora/harleyspiller:MetadataReview10,menus,Precious
harleyspiller:30914,29-3-74,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48322,29-3-74,info:fedora/harleyspiller:MetadataReview10,menus,Season's House
harleyspiller:30838,29-3-75,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48378,29-3-75,info:fedora/harleyspiller:MetadataReview10,menus,Season's Kitchen
harleyspiller:31067,29-3-76,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48418,29-3-76,info:fedora/harleyspiller:MetadataReview10,menus,Shanghai Garden
harleyspiller:30996,29-3-77,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48467,29-3-77,info:fedora/harleyspiller:MetadataReview10,menus,Shiki
harleyspiller:30952,29-3-78,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48488,29-3-78,info:fedora/harleyspiller:MetadataReview10,menus,Siu's Kitchen
harleyspiller:31040,29-3-79,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48452,29-3-79,info:fedora/harleyspiller:MetadataReview10,menus,Siu's Kitchen
harleyspiller:31027,29-3-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48439,29-3-8,info:fedora/harleyspiller:MetadataReview10,menus,China Garden
harleyspiller:30893,29-3-80,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48304,29-3-80,info:fedora/harleyspiller:MetadataReview10,menus,Teng
harleyspiller:30845,29-3-81,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48382,29-3-81,info:fedora/harleyspiller:MetadataReview10,menus,Tofu
harleyspiller:31054,29-3-82,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48402,29-3-82,info:fedora/harleyspiller:MetadataReview10,menus,To Fu
harleyspiller:31004,29-3-83,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48478,29-3-83,info:fedora/harleyspiller:MetadataReview10,menus,To Fu
harleyspiller:30959,29-3-84,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48493,29-3-84,info:fedora/harleyspiller:MetadataReview10,menus,Tung Sing
harleyspiller:31033,29-3-85,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48448,29-3-85,info:fedora/harleyspiller:MetadataReview10,menus,Wan Shun
harleyspiller:30865,29-3-86,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48338,29-3-86,info:fedora/harleyspiller:MetadataReview10,menus,Wild Ginger
harleyspiller:30939,29-3-87,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48283,29-3-87,info:fedora/harleyspiller:MetadataReview10,menus,Wonder Wok
harleyspiller:30921,29-3-88,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48329,29-3-88,info:fedora/harleyspiller:MetadataReview10,menus,Wonder Wok Chinese Restaurant
harleyspiller:30826,29-3-89,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48366,29-3-89,info:fedora/harleyspiller:MetadataReview10,menus,Yang's Garden
harleyspiller:30981,29-3-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48485,29-3-9,info:fedora/harleyspiller:MetadataReview10,menus,China Garden
harleyspiller:30944,29-3-90,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48292,29-3-90,info:fedora/harleyspiller:MetadataReview10,menus,Ying's
harleyspiller:30876,29-3-91,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48344,29-3-91,info:fedora/harleyspiller:MetadataReview10,menus,Yings
harleyspiller:30738,29-4-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48532,29-4-1,info:fedora/harleyspiller:MetadataReview10,menus,Canton
harleyspiller:30806,29-4-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48621,29-4-10,info:fedora/harleyspiller:MetadataReview10,menus,Chinatown
harleyspiller:30755,29-4-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48574,29-4-11,info:fedora/harleyspiller:MetadataReview10,menus,Chinatown Buffet
harleyspiller:30751,29-4-12,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48570,29-4-12,info:fedora/harleyspiller:MetadataReview10,menus,Chinatown Cuisine
harleyspiller:30714,29-4-13,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48535,29-4-13,info:fedora/harleyspiller:MetadataReview10,menus,China Buffet
harleyspiller:30705,29-4-14,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48523,29-4-14,info:fedora/harleyspiller:MetadataReview10,menus,Chinese Cookery
harleyspiller:30727,29-4-15,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48547,29-4-15,info:fedora/harleyspiller:MetadataReview10,menus,Chinese Kitchen
harleyspiller:30787,29-4-16,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48605,29-4-16,info:fedora/harleyspiller:MetadataReview10,menus,Emperor Wok
harleyspiller:30812,29-4-17,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48633,29-4-17,info:fedora/harleyspiller:MetadataReview10,menus,Fung Hing
harleyspiller:30794,29-4-18,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48615,29-4-18,info:fedora/harleyspiller:MetadataReview10,menus,Gin Gin
harleyspiller:30761,29-4-19,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48585,29-4-19,info:fedora/harleyspiller:MetadataReview10,menus,Golden Dragon
harleyspiller:30773,29-4-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48627,29-4-2,info:fedora/harleyspiller:MetadataReview10,menus,Chang's Garden
harleyspiller:30767,29-4-20,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48588,29-4-20,info:fedora/harleyspiller:MetadataReview10,menus,Golden Dragon Restaurant
harleyspiller:30792,29-4-21,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48610,29-4-21,info:fedora/harleyspiller:MetadataReview10,menus,Golden Duck
harleyspiller:30721,29-4-22,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48542,29-4-22,info:fedora/harleyspiller:MetadataReview10,menus,Hong Kong Kitchen
harleyspiller:30747,29-4-23,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48565,29-4-23,info:fedora/harleyspiller:MetadataReview10,menus,Joy Wok
harleyspiller:30735,29-4-24,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48556,29-4-24,info:fedora/harleyspiller:MetadataReview10,menus,King's Wok
harleyspiller:30699,29-4-25,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48517,29-4-25,info:fedora/harleyspiller:MetadataReview10,menus,King's Wong
harleyspiller:30823,29-4-26,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48641,29-4-26,info:fedora/harleyspiller:MetadataReview10,menus,Lam's Kitchen
harleyspiller:30779,29-4-27,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48594,29-4-27,info:fedora/harleyspiller:MetadataReview10,menus,Lion King Restaurant
harleyspiller:30758,29-4-28,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48579,29-4-28,info:fedora/harleyspiller:MetadataReview10,menus,May Jen Elmwood Chinese Restaurant
harleyspiller:30800,29-4-29,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48618,29-4-29,info:fedora/harleyspiller:MetadataReview10,menus,New Lucky Kitchen
harleyspiller:30817,29-4-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48582,29-4-3,info:fedora/harleyspiller:MetadataReview10,menus,Chen's
harleyspiller:30776,29-4-30,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48596,29-4-30,info:fedora/harleyspiller:MetadataReview10,menus,New Peking
harleyspiller:30820,29-4-31,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48644,29-4-31,info:fedora/harleyspiller:MetadataReview10,menus,No. 1 Kitchen
harleyspiller:30696,29-4-32,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48520,29-4-32,info:fedora/harleyspiller:MetadataReview10,menus,Panda Garden
harleyspiller:30732,29-4-33,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48559,29-4-33,info:fedora/harleyspiller:MetadataReview10,menus,Panda Kitchen
harleyspiller:30744,29-4-34,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48567,29-4-34,info:fedora/harleyspiller:MetadataReview10,menus,Peking In Johnstown Corp.
harleyspiller:30719,29-4-35,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48545,29-4-35,info:fedora/harleyspiller:MetadataReview10,menus,Peking Kitchen
harleyspiller:30789,29-4-36,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48612,29-4-36,info:fedora/harleyspiller:MetadataReview10,menus,Pine Tree Oriental Restaurant
harleyspiller:30764,29-4-37,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48591,29-4-37,info:fedora/harleyspiller:MetadataReview10,menus,Premier Chinese Restaurant
harleyspiller:30781,29-4-38,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48602,29-4-38,info:fedora/harleyspiller:MetadataReview10,menus,Red Chopstick
harleyspiller:30814,29-4-39,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48638,29-4-39,info:fedora/harleyspiller:MetadataReview10,menus,Rita's Crystal Palace
harleyspiller:30797,29-4-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48599,29-4-4,info:fedora/harleyspiller:MetadataReview10,menus,China City
harleyspiller:30702,29-4-40,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48526,29-4-40,info:fedora/harleyspiller:MetadataReview10,menus,Saigon Bangkok
harleyspiller:30724,29-4-41,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48550,29-4-41,info:fedora/harleyspiller:MetadataReview10,menus,Saigon Siam
harleyspiller:30784,29-4-42,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48607,29-4-42,info:fedora/harleyspiller:MetadataReview10,menus,Sam's Seafood Steakhouse
harleyspiller:30809,29-4-43,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48635,29-4-43,info:fedora/harleyspiller:MetadataReview10,menus,Siena
harleyspiller:30803,29-4-44,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48624,29-4-44,info:fedora/harleyspiller:MetadataReview10,menus,Sun
harleyspiller:30753,29-4-45,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48577,29-4-45,info:fedora/harleyspiller:MetadataReview10,menus,Wah Fu Kitchen
harleyspiller:30749,29-4-46,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48572,29-4-46,info:fedora/harleyspiller:MetadataReview10,menus,Wan Shun
harleyspiller:30711,29-4-47,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48537,29-4-47,info:fedora/harleyspiller:MetadataReview10,menus,Ying's
harleyspiller:30770,29-4-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48630,29-4-5,info:fedora/harleyspiller:MetadataReview10,menus,China House
harleyspiller:30741,29-4-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48529,29-4-6,info:fedora/harleyspiller:MetadataReview10,menus,China Jade
harleyspiller:30716,29-4-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48553,29-4-7,info:fedora/harleyspiller:MetadataReview10,menus,China Jade
harleyspiller:30708,29-4-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48562,29-4-8,info:fedora/harleyspiller:MetadataReview10,menus,China Jade
harleyspiller:30730,29-4-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:48540,29-4-9,info:fedora/harleyspiller:MetadataReview10,menus,China Moon
harleyspiller:2887,3-11-1,info:fedora/harleyspiller:collection,menus,China Garden Chinese Restaurant
harleyspiller:11907,3-11-1,info:fedora/harleyspiller:collection,menus,China Garden Chinese Restaurant
harleyspiller:10324,3-12-1,info:fedora/harleyspiller:collection,menus,Mandarin Court Chinese Restaurant
harleyspiller:2863,3-12-1,info:fedora/harleyspiller:collection,menus,Mandarin Court Chinese Restaurant
harleyspiller:10328,3-12-2,info:fedora/harleyspiller:collection,menus,East Villa Restaurant
harleyspiller:2873,3-12-2,info:fedora/harleyspiller:collection,menus,East Villa Restaurant
