local ID,Correct Document ID,person_name,Update_Person_Note_1,role,Update Role to ,Source Data from https://docs.google.com/spreadsheets/d/1FOGLzWUCnqeR9FoqH_sUAKdSa6-gG1Rc5ncKtoT5p4k/edit#gid=684112097,related_people_original
1762.0,doc_dragoman_venetian_archive_315,"Grillo, [Ambrosio]",,mentioned,,,
1761.0,doc_dragoman_venetian_archive_315,Panagiotti,,undetermined,,,
1763.0,doc_dragoman_venetian_archive_316,"Parada, Hippolito",,undetermined,,,
1764.0,doc_dragoman_venetian_archive_317,"Parada, [Hippolito]",,undetermined,,,
1766.0,doc_dragoman_venetian_archive_318,"Nores, Giacomo de [Dragoman, prepared transln and ascertained authenticity of doc]",,mentioned,,,
1768.0,doc_dragoman_venetian_archive_318,"Paris, Straviano de [ship patron]",,undetermined,,,
1767.0,doc_dragoman_venetian_archive_318,"Persiano, Cogia Meemet Emin [partner, died on ship]",,undetermined,,,
1765.0,doc_dragoman_venetian_archive_318,"Persiano, Fathi Bei",,undetermined,,,
1769.0,doc_dragoman_venetian_archive_318,"Persiano, Jsut Bei [Shah's envoy, died in Ottn emp a few yrs back]",,undetermined,,,
1774.0,doc_dragoman_venetian_archive_319,"[Turco,] Acmet Celibi [Caimecan of Istanbul?]",Ahmet Çelebi - İstanbul Kaymakamı,undetermined,,,
1772.0,doc_dragoman_venetian_archive_319,"Draperis, Zorzi [dragomano inglese, Antonio's close friend]",,undetermined,,,
1776.0,doc_dragoman_venetian_archive_319,"Grillo, Ambroso [Dragoman, witness]",,undetermined,,,
1777.0,doc_dragoman_venetian_archive_319,"Matelini Olivieri, [Giovanni?]",,undetermined,,,
1771.0,doc_dragoman_venetian_archive_319,"Parada, Michiel [dragoman, interpreted Domenico Piron's testimony]",,mentioned,,,
1770.0,doc_dragoman_venetian_archive_319,"Piron [Perone], Giovanni",,undetermined,,,
1773.0,doc_dragoman_venetian_archive_319,"Sanguinazzo, Domenico [dragoman, witness]",,undetermined,,,
1775.0,doc_dragoman_venetian_archive_319,"Turco, Ismail Agà [Spaì, fluent in Italian, well known to Venetian Marc'Antonio Dolfino]",İsmail Ağa - Sipahi,undetermined,,,
1778.0,doc_dragoman_venetian_archive_321,Rosales,,mentioned,,,
1779.0,doc_dragoman_venetian_archive_322,"Tarsia, Cristoforo",,undetermined,,,
1780.0,doc_dragoman_venetian_archive_323,"Piron, [Giovanni] q. Steffano",,undetermined,,,
1781.0,doc_dragoman_venetian_archive_324,"Piron, Zanetto",,undetermined,,,
1782.0,doc_dragoman_venetian_archive_325,"Armandani, Manoli [former Dragoman Publico in Candia, died 1640]",,mentioned,,,
1783.0,doc_dragoman_venetian_archive_325,"Civran, Iseppo [Prv.re G'nal & Inquisitor in Candia, 1640]",,undetermined,,,
1784.0,doc_dragoman_venetian_archive_326,Dragomano Protogero,delete,undetermined,,,
1785.0,doc_dragoman_venetian_archive_328,"Romano, Samuel",,undetermined,,,
1787.0,doc_dragoman_venetian_archive_329,"Bragadin, Vettor",,undetermined,,,
1786.0,doc_dragoman_venetian_archive_329,"Zen, Catarin",,mentioned,,,
1789.0,doc_dragoman_venetian_archive_330,"Bernardo, Nicolo",,mentioned,,,
1788.0,doc_dragoman_venetian_archive_330,"Sagredo, Giovanni Francesco",,undetermined,,,
1790.0,doc_dragoman_venetian_archive_330,"Seffer, Cogia",,undetermined,,,
1792.0,doc_dragoman_venetian_archive_331,"Brutti, Chritoforo [gdl]",,undetermined,,,
1795.0,doc_dragoman_venetian_archive_331,"Naon, Alessandro [gdl]",,undetermined,,,
1794.0,doc_dragoman_venetian_archive_331,"Naon, Gio: Batt'a [dragoman]",,undetermined,,,
1797.0,doc_dragoman_venetian_archive_331,"Olivieri, Zuanne [dragoman]",,undetermined,,,
1791.0,doc_dragoman_venetian_archive_331,"Salvaga, Giogia",,mentioned,,,
1796.0,doc_dragoman_venetian_archive_331,"Silvestri, Peruca [Michiel Parada's sister's husband]",,undetermined,,,
1793.0,doc_dragoman_venetian_archive_331,"Tarsia, Leonardo [gdl]",,undetermined,,,
1798.0,doc_dragoman_venetian_archive_332,"Salvago, Elisabetta Coressi, Antonio",parse,undetermined,,,"Salvago, Elisabetta Coressi, Antonio"
1799.0,doc_dragoman_venetian_archive_333,"Salvago, Gianesino",,undetermined,,,
1800.0,doc_dragoman_venetian_archive_340,"Salvago, Gianesino [Libertopulo], Andrea",parse,undetermined,,,"Salvago, Gianesino [Libertopulo], Andrea"
1802.0,doc_dragoman_venetian_archive_341,"Gagliano, Odoardo da [witness] Damiani, Zuanne f. Christoforo d'Antivari [witness]",parse,mentioned,,,"Salvago, Gianesino Olivieri, Olivier Borisi, Marc'antonio|Gagliano, Odoardo da [witness] Damiani, Zuanne f. Christoforo d'Antivari [witness]|mentioned"
1801.0,doc_dragoman_venetian_archive_341,"Salvago, Gianesino Olivieri, Olivier Borisi, Marc'antonio",parse,undetermined,,,"Salvago, Gianesino Olivieri, Olivier Borisi, Marc'antonio|Gagliano, Odoardo da [witness] Damiani, Zuanne f. Christoforo d'Antivari [witness]|mentioned"
1803.0,doc_dragoman_venetian_archive_349,"Scaramella, Francesco [deceased]",,mentioned,,,
1804.0,doc_dragoman_venetian_archive_353,"Salvago, [Gio: Battista] Tarsia, Rugier",parse,undetermined,,,"Salvago, [Gio: Battista] Tarsia, Rugier"
1807.0,doc_dragoman_venetian_archive_354,[Gio: Battista] Turco,,undetermined,,,
1815.0,doc_dragoman_venetian_archive_354,Abdulcadir Turco,Abdülkadir,undetermined,,,
1817.0,doc_dragoman_venetian_archive_354,Acmed Celebì Turco,Ahmed Çelebi,undetermined,,,
1827.0,doc_dragoman_venetian_archive_354,Acmed Gianicero Turco,Ahmed - Yeniçeri,undetermined,,,
1831.0,doc_dragoman_venetian_archive_354,Alvise Foscarini,,undetermined,,,
1810.0,doc_dragoman_venetian_archive_354,Choggia Bairam Turco,,undetermined,,,
1821.0,doc_dragoman_venetian_archive_354,Choggia Jussuf Turco,,undetermined,,,
1806.0,doc_dragoman_venetian_archive_354,Contarini,,mentioned,,,
1829.0,doc_dragoman_venetian_archive_354,Hagì Acmed Turco,Hacı Ahmed,undetermined,,,
1816.0,doc_dragoman_venetian_archive_354,Hagì Alil Turco,Hacı Halil,undetermined,,,
1825.0,doc_dragoman_venetian_archive_354,Hagì Andulracman Turco,Hacı Abdülrahman,undetermined,,,
1823.0,doc_dragoman_venetian_archive_354,Hagì Caitas Turco,,undetermined,,,
1820.0,doc_dragoman_venetian_archive_354,Hagì Chassan Turco,Hacı Hasan,undetermined,,,
1818.0,doc_dragoman_venetian_archive_354,Hagì Durmis Turco,Hacı Durmuş,undetermined,,,
1808.0,doc_dragoman_venetian_archive_354,Hagì Mamut Turco,Hacı Mahmut,undetermined,,,
1822.0,doc_dragoman_venetian_archive_354,Hagì Sefì Turco,Hacı Seyfi,undetermined,,,
1828.0,doc_dragoman_venetian_archive_354,Halil Gianicero Turco,Halil - Yeniçeri,undetermined,,,
1809.0,doc_dragoman_venetian_archive_354,Hoggia Daut Turco,Hoca Davut,undetermined,,,
1811.0,doc_dragoman_venetian_archive_354,Ibrahim Turco,İbrahim,undetermined,,,
1830.0,doc_dragoman_venetian_archive_354,Mamud Gianicero,Mahmud - Yeniçeri,undetermined,,,
1813.0,doc_dragoman_venetian_archive_354,Mehemmet Agà Turco,Mehmet Ağa,undetermined,,,
1826.0,doc_dragoman_venetian_archive_354,Mehemmet Celebì Turco,Mehmet Çelebi,undetermined,,,
1812.0,doc_dragoman_venetian_archive_354,Musli Celebì Turco,Müsli Çelebi,undetermined,,,
1814.0,doc_dragoman_venetian_archive_354,Mustafà Celebì Turco,Mustafa Çelebi,undetermined,,,
1819.0,doc_dragoman_venetian_archive_354,Risuan Bei Turco,,undetermined,,,
1805.0,doc_dragoman_venetian_archive_354,Salvago,,undetermined,,,
1824.0,doc_dragoman_venetian_archive_354,Sefir Gianicero Turco,Sefir - Yeniçeri,undetermined,,,
1832.0,doc_dragoman_venetian_archive_355,"Salvago, Gio: Battista Vecchia, Paulo Fortis, Pietro",parse,undetermined,,,"Salvago, Gio: Battista Vecchia, Paulo Fortis, Pietro"
1833.0,doc_dragoman_venetian_archive_356,"Salvago, Gio: Batt'a received in Istanbul 11/13/1619",,notary,,,
1834.0,doc_dragoman_venetian_archive_357,"Salvago, Gio: Batt'a",,undetermined,,,
1835.0,doc_dragoman_venetian_archive_357,Tijana Krstic,"Krstic, Tijana",notary,,,
1837.0,doc_dragoman_venetian_archive_360,"[Paulo] Tarsia, [Rugier]",,undetermined,,,
1836.0,doc_dragoman_venetian_archive_360,"Salvago, Gio: Batt'a Vechia",parse,undetermined,,,"Salvago, Gio: Batt'a Vechia, [Paulo] Tarsia, [Rugier]"
1838.0,doc_dragoman_venetian_archive_361,"[Tenesin, Giaresin]",,,,,
1841.0,doc_dragoman_venetian_archive_362,"Brutti, Chrisofolo q. Antonio [witness]",,undetermined,,,
1840.0,doc_dragoman_venetian_archive_362,"Marucini, Matteo [witness] Brutti, Chrisofolo q. Antonio [witness]",parse,mentioned,,,"Salvago, Mateca Viviani, Vivian Soardo, Cesare|Marucini, Matteo [witness] Brutti, Chrisofolo q. Antonio [witness]|mentioned"
1839.0,doc_dragoman_venetian_archive_362,"Salvago, Mateca Viviani, Vivian Soardo, Cesare",parse,undetermined,,,"Salvago, Mateca Viviani, Vivian Soardo, Cesare|Marucini, Matteo [witness] Brutti, Chrisofolo q. Antonio [witness]|mentioned"
1842.0,doc_dragoman_venetian_archive_363,"Salvago, Matheca [Matteca]",,undetermined,,,
1843.0,doc_dragoman_venetian_archive_364,"Salvago, [Sebastian?]",,undetermined,,,
1848.0,doc_dragoman_venetian_archive_367,Agostin dal [secretary] Salvago,,undetermined,,,
1846.0,doc_dragoman_venetian_archive_367,Benetto Emanuel,"Emanule, Benetto",undetermined,,,
1844.0,doc_dragoman_venetian_archive_367,"Bozza, Iseppo di Antonio [witness]",,mentioned,,,
1847.0,doc_dragoman_venetian_archive_367,Felippo [merchant] Ponte,,undetermined,,,
1849.0,doc_dragoman_venetian_archive_367,Gio: Battista [in Venice],,undetermined,,,
1850.0,doc_dragoman_venetian_archive_367,"Grillo, Francesco q. Giacomo",,undetermined,,,
1845.0,doc_dragoman_venetian_archive_367,Zannesin Salvago,"Salvago, Gianesin",undetermined,,,
1852.0,doc_dragoman_venetian_archive_368,"Pizoni, Gabriel Cernovich [Michiel]",,,,,
1851.0,doc_dragoman_venetian_archive_368,"Salvago, Zanesin [deceased]",,undetermined,,,
1853.0,doc_dragoman_venetian_archive_369,"Salvago, Zanesin f Matheca",,undetermined,,,
1857.0,doc_dragoman_venetian_archive_370,Benetto Gaghliano,"Gaghliano, Benetto",undetermined,,,
1856.0,doc_dragoman_venetian_archive_370,Gio: Battista Salvago,"Salvago, Giovanni Battista",undetermined,,,
1855.0,doc_dragoman_venetian_archive_370,Giuliano Salvago,"Salvago, Giuliano",undetermined,,,
1858.0,doc_dragoman_venetian_archive_370,Odardo [their uncle],,undetermined,,,
1854.0,doc_dragoman_venetian_archive_370,Zanesin q. Matteca Salvago,"Salvago, Gianesin",undetermined,,,
1859.0,doc_dragoman_venetian_archive_371,"Salvego, Mattheca",,undetermined,,,
1860.0,doc_dragoman_venetian_archive_374,"Sanguinazzo, [Domenico]",,undetermined,,,
1862.0,doc_dragoman_venetian_archive_376,"Nores, Giacomo de Salvago, Giovanni Battista [dragoman, examiner]",parse,mentioned,,,"Scaramella, Giovanni Francesco|Nores, Giacomo de Salvago, Giovanni Battista [dragoman, examiner]|mentioned"
1861.0,doc_dragoman_venetian_archive_376,"Scaramella, Giovanni Francesco",,undetermined,,,
1863.0,doc_dragoman_venetian_archive_377,"Scaramella, Isabetta",,undetermined,,,
1864.0,doc_dragoman_venetian_archive_377,"Scaramella, Laura",,undetermined,,,
1866.0,doc_dragoman_venetian_archive_378,"Corti di Palazzo, Giudici del Mobile, Risposte, B. 6; Mobile, Sentenze, 289-307",delete,notary,,,
1865.0,doc_dragoman_venetian_archive_378,"Scaramelli, Chiara",,undetermined,,,
1867.0,doc_dragoman_venetian_archive_379,Sanzacco di Sexsar (Mehmet Bei),Mehmet - Secsar Sancakbeyi,mentioned,,,
1868.0,doc_dragoman_venetian_archive_385,"Scaramelli, Moderante",,undetermined,,,
1869.0,doc_dragoman_venetian_archive_387,"Scassi, Marco de",,undetermined,,,
1870.0,doc_dragoman_venetian_archive_390,"Spinelli, Marchio [witness, dragoman]",,mentioned,,,
1871.0,doc_dragoman_venetian_archive_391,"Grillo, Ambrosin",,mentioned,,,
1874.0,doc_dragoman_venetian_archive_392,Marchio Marucini,"Marucini, Marchio",undetermined,,,
1873.0,doc_dragoman_venetian_archive_392,Marco di Spinelli,"Spinelli, Marco di",undetermined,,,
1875.0,doc_dragoman_venetian_archive_392,Matthio,,undetermined,,,
1872.0,doc_dragoman_venetian_archive_392,Scassi,,undetermined,,,
1880.0,doc_dragoman_venetian_archive_393,Ahrerdi [merchant],,undetermined,,,
1878.0,doc_dragoman_venetian_archive_393,Antonio [Anthony],,undetermined,,,
1888.0,doc_dragoman_venetian_archive_393,"Armeno, Cazzador Giultanino [armeno, ""già di una villa del Persiano, et hora suddito turchesco"" Goro, Ruberto [Schosese, AS's servant] Gradenigo, Anzolo [de sr Paulo, lives in Persian's house]",,undetermined,,,
1882.0,doc_dragoman_venetian_archive_393,Catarina Sussana [AS's servant],,undetermined,,,
1912.0,doc_dragoman_venetian_archive_393,"Cristoforo [sensale, interprete]",,undetermined,,,
1883.0,doc_dragoman_venetian_archive_393,"Delepin, Jachomo [francese, AS's servant]",,undetermined,,,
1879.0,doc_dragoman_venetian_archive_393,Fathi [Fetchi] Bey,Fethi Bey,undetermined,,,
1885.0,doc_dragoman_venetian_archive_393,"Fossato, Lucillo Schosese, Garbet [AS's servant]",,undetermined,,,
1886.0,doc_dragoman_venetian_archive_393,"Garnica, Gaspar de [AS's business associate?]",,undetermined,,,
1906.0,doc_dragoman_venetian_archive_393,"Gio: Tomaso [cavalier de ancona, dell'ord.e del Duca di Savoia, lives in AS's house]",,undetermined,,,
1887.0,doc_dragoman_venetian_archive_393,"Giobanditi, Zuanni [sensale]",,undetermined,,,
1889.0,doc_dragoman_venetian_archive_393,"Grai [Crai], Zorzi [schosese, gentleman, lives in AS's house]",,undetermined,,,
1890.0,doc_dragoman_venetian_archive_393,"Grando, Angelo [lived in Babilonia, et in Persia,... fig.lo d'un Hebreo fatto cristiano]",,undetermined,,,
1914.0,doc_dragoman_venetian_archive_393,Hortentio Zen,"Zen, Hortentio",undetermined,,,
1891.0,doc_dragoman_venetian_archive_393,"Inghins, Giacomo [mercante inglese]",,undetermined,,,
1892.0,doc_dragoman_venetian_archive_393,"Iossato, Sutillo [mercante milanese]",,undetermined,,,
1893.0,doc_dragoman_venetian_archive_393,"Lass, Ap.n [inglese]",,undetermined,,,
1894.0,doc_dragoman_venetian_archive_393,"Lesen, Tomaso [inglese, lives in chasa a san Zanibragola]",,undetermined,,,
1895.0,doc_dragoman_venetian_archive_393,"Lopes, Lodovico [AS's business associate?]",,undetermined,,,
1896.0,doc_dragoman_venetian_archive_393,"Luffer, Gioffredo [mercante inglese]",,undetermined,,,
1897.0,doc_dragoman_venetian_archive_393,Malgarita [AS's housekeeper],,undetermined,,,
1915.0,doc_dragoman_venetian_archive_393,Marco Antonio [gentleman],,undetermined,,,
1898.0,doc_dragoman_venetian_archive_393,"Maro, Ruberto [AS's servant]",,undetermined,,,
1881.0,doc_dragoman_venetian_archive_393,Megeuali [Megevelli],,undetermined,,,
1899.0,doc_dragoman_venetian_archive_393,"Mersan Machomet [Persiano, merchant]",,undetermined,,,
1900.0,doc_dragoman_venetian_archive_393,"Michiel, Piero [natural son of Proveditor Michiel, interpreter, FB's host?]","Michiel, Piero",undetermined,,,
1901.0,doc_dragoman_venetian_archive_393,"Mixia, Martino Alfonso [AS's business associate?]",,undetermined,,,
1902.0,doc_dragoman_venetian_archive_393,"Moise [hebreo levantino, interpreter]",,undetermined,,,
1903.0,doc_dragoman_venetian_archive_393,"Morettino, Battista [sensale]",,undetermined,,,
1904.0,doc_dragoman_venetian_archive_393,"Nores, Giacomo [dragoman di lingua turca]",,undetermined,,,
1905.0,doc_dragoman_venetian_archive_393,Paglierino [Pagiarin],,undetermined,,,
1907.0,doc_dragoman_venetian_archive_393,"Penia, Franco [AS's business associate?]",,undetermined,,,
1877.0,doc_dragoman_venetian_archive_393,Persiano,,mentioned,,,
1884.0,doc_dragoman_venetian_archive_393,"Persiano, Mehmet Emin [Persian, dead]",,undetermined,,,
1908.0,doc_dragoman_venetian_archive_393,"Peton, Tomaso [inglese, lives in AS's house]",,undetermined,,,
1876.0,doc_dragoman_venetian_archive_393,Scerles [Sherley],,undetermined,,,
1909.0,doc_dragoman_venetian_archive_393,"Smite, Simon [gentilhomo Inglese]",,undetermined,,,
1910.0,doc_dragoman_venetian_archive_393,"Steffani, Lorenzo di Suisisi inglese [lives in AS's house]",,undetermined,,,
1911.0,doc_dragoman_venetian_archive_393,Sultan Ali Bey Suriano,,undetermined,,,
1913.0,doc_dragoman_venetian_archive_393,Zaglis[r],,undetermined,,,
1930.0,doc_dragoman_venetian_archive_394,Batestina Grilla[o],"Grilla, Betestina",undetermined,,,
1921.0,doc_dragoman_venetian_archive_394,Cecilia Borisi,"Borisi, Cecilia",undetermined,,,
1919.0,doc_dragoman_venetian_archive_394,Franceschetta Borisi,"Borisi, Franceschetta",undetermined,,,
1920.0,doc_dragoman_venetian_archive_394,Giacoma Borisi,"Borisi, Giacoma",undetermined,,,
1926.0,doc_dragoman_venetian_archive_394,Giacomo Sanguinazzo,"Sanguinazzo, Giacomo",undetermined,,,
1918.0,doc_dragoman_venetian_archive_394,Gioietta Borisi,"Borisi, Gioietta",undetermined,,,
1917.0,doc_dragoman_venetian_archive_394,Giovanni Andrea Scoccardi,"Scoccardi, Giovanni Andrea",undetermined,,,
1929.0,doc_dragoman_venetian_archive_394,Grilla[o],,undetermined,,,
1927.0,doc_dragoman_venetian_archive_394,Nadalin Borisi,,undetermined,,,
1924.0,doc_dragoman_venetian_archive_394,Oronsa Selvago,"Salvago, Oronsa",undetermined,,,
1916.0,doc_dragoman_venetian_archive_394,Scoccardi,,mentioned,,,
1925.0,doc_dragoman_venetian_archive_394,Sebastian Balsarini,"Balsarini, Sebastian",undetermined,,,
1922.0,doc_dragoman_venetian_archive_394,Selvagia Grilla[o],"Grillo, Selvagia",undetermined,,,
1928.0,doc_dragoman_venetian_archive_394,Smeralda [deceased 5/27/1650],,undetermined,,,
1923.0,doc_dragoman_venetian_archive_394,Soprana Grilla[o],"Grillo, Soprana",undetermined,,,
1931.0,doc_dragoman_venetian_archive_394,"Vittoria Levistro, Antonachi",,undetermined,,,
1936.0,doc_dragoman_venetian_archive_395,Andrea Geromonaco,,undetermined,,,
1935.0,doc_dragoman_venetian_archive_395,Antonio Capello,,undetermined,,,
1943.0,doc_dragoman_venetian_archive_395,Cigogna,,undetermined,,,
1945.0,doc_dragoman_venetian_archive_395,Demetrio Vlasto [Blasto],"Vlasto, Demetrio",undetermined,,,
1944.0,doc_dragoman_venetian_archive_395,Francesco Blasso,"Blasso, Francesco",undetermined,,,
1946.0,doc_dragoman_venetian_archive_395,"Gregorio Melitio [gran protosing'lo (i.e. protosincelo), et Archimandrita dela sede Alessand.na]",parse,undetermined,,,"Severo, Gabriel|Moro, Giovanni [bailo in Costantinopoli] Vlasto, Antonio Capello, Andrea Geromonaco, Laurentio Geromonaco, Nathanail [aka Calogero, Serafin Samuele] Mormon [Mormore], Zorzi Prestin, Nicola Papadopolo, Zuanne [di Candia, interprete] Cigogna, Francesco Blasso, Demetrio Vlasto [Blasto], Gregorio Melitio [gran protosing'lo (i.e. protosincelo), et Archimandrita dela sede Alessand.na] Spinella, Marchio [interprete]|mentioned"
1937.0,doc_dragoman_venetian_archive_395,Laurentio Geromonaco,"Geromanco, Laurentio",undetermined,,,
1939.0,doc_dragoman_venetian_archive_395,Mormon [Mormore],delete,undetermined,,,
1933.0,doc_dragoman_venetian_archive_395,"Moro, Giovanni [bailo in Costantinopoli]",,mentioned,,,
1938.0,doc_dragoman_venetian_archive_395,"Nathanail [aka Calogero, Serafin Samuele]",,undetermined,,,
1941.0,doc_dragoman_venetian_archive_395,Nicola Papadopolo,,undetermined,,,
1932.0,doc_dragoman_venetian_archive_395,"Severo, Gabriel",,undetermined,,,
1947.0,doc_dragoman_venetian_archive_395,"Spinella, Marchio [interprete]",,undetermined,,,
1934.0,doc_dragoman_venetian_archive_395,Vlasto,,undetermined,,,
1940.0,doc_dragoman_venetian_archive_395,Zorzi Prestin,,undetermined,,,
1942.0,doc_dragoman_venetian_archive_395,"Zuanne [di Candia, interprete]",Zuanne di Candia,undetermined,,,
1949.0,doc_dragoman_venetian_archive_396,"Bruti, Barnaba f. Giacomo",,undetermined,,,
1948.0,doc_dragoman_venetian_archive_396,"Mauroceni, Francesco [witness]",,mentioned,,,
1950.0,doc_dragoman_venetian_archive_397,"Spinelli, Gasparo Spinelli, Laura",,undetermined,,,
1951.0,doc_dragoman_venetian_archive_398,"Membre, Michiel Marucini, Matthio",parse,mentioned,,,"Spinelli, Marchiò|Membre, Michiel Marucini, Matthio|mentioned"
1952.0,doc_dragoman_venetian_archive_399,"Spinelli, Marchio",,undetermined,,,
1953.0,doc_dragoman_venetian_archive_401,"Securta, Atthanaio",,undetermined,,,
1954.0,doc_dragoman_venetian_archive_405,"Pincini, Simon [Venetian merchant in Istanbul, debtor]",,mentioned,,,
1955.0,doc_dragoman_venetian_archive_405,"Turco, Ibrahim Aga [chiecaia della sultana]",İbrahim Ağa,undetermined,,,
1956.0,doc_dragoman_venetian_archive_409,Fornetti [dragoman],,mentioned,,,
1957.0,doc_dragoman_venetian_archive_409,Grillo [Ambrogio] [Dragomano],,undetermined,,,
1962.0,doc_dragoman_venetian_archive_412,[Cristoforo],,undetermined,,,
